year_harvest	NUMD	ETP_1	ETP_10	ETP_11	ETP_12	ETP_2	ETP_3	ETP_4	ETP_5	ETP_6	ETP_9	PR_1	PR_10	PR_11	PR_12	PR_2	PR_3	PR_4	PR_5	PR_6	PR_9	RV_1	RV_10	RV_11	RV_12	RV_2	RV_3	RV_4	RV_5	RV_6	RV_9	SeqPR_1	SeqPR_10	SeqPR_11	SeqPR_12	SeqPR_2	SeqPR_3	SeqPR_4	SeqPR_5	SeqPR_6	SeqPR_9	Tn_1	Tn_10	Tn_11	Tn_12	Tn_2	Tn_3	Tn_4	Tn_5	Tn_6	Tn_9	Tn17.2_1	Tn17.2_10	Tn17.2_11	Tn17.2_12	Tn17.2_2	Tn17.2_3	Tn17.2_4	Tn17.2_5	Tn17.2_6	Tn17.2_9	Tx_1	Tx_10	Tx_11	Tx_12	Tx_2	Tx_3	Tx_4	Tx_5	Tx_6	Tx_9	Tx010_1	Tx010_10	Tx010_11	Tx010_12	Tx010_2	Tx010_3	Tx010_4	Tx010_5	Tx010_6	Tx010_9	Tx34_1	Tx34_10	Tx34_11	Tx34_12	Tx34_2	Tx34_3	Tx34_4	Tx34_5	Tx34_6	Tx34_9
42	2	0.362977	1.19382	0.483824	0.390804	0.758345	1.36212	1.95037	3.04634	4.20268	2.28148	1.36317	1.84662	1.59269	5.86623	2.91127	1.88084	2.87182	2.53383	0.836623	2.84032	41.9995	90.1122	49.2787	28.62	67.4155	113.577	147.769	196.835	255.872	138.949	0.559989	0.627051	0.561404	0.786644	0.708106	0.421336	0.627485	0.650255	0.245906	0.531579	1.22595	7.02399	2.11249	2.30494	2.63701	3.49205	5.57932	10.9161	11.8073	13.1668	0	0	0	0	0	0	0	0	0	0	4.96486	14.0724	7.62785	6.08471	8.4566	10.5152	13.247	18.5353	20.8001	21.3837	27.614	2.14912	23.2632	25.5614	22.4474	14.3684	6.33333	0.0175439	0	0	0	0	0	0	0	0	0	0	0	0
48	2	0.389277	1.37799	0.507011	0.319819	0.550415	1.37354	2.45427	2.82813	4.27022	2.33306	1.01064	1.28801	1.69179	1.4234	2.66496	2.70371	1.29416	4.09754	0.583297	1.2285	48.5319	95.0066	47.427	33.2877	60.3543	120.946	188.091	186.433	262.85	150.915	0.243916	0.339276	0.52076	0.427561	0.68515	0.550085	0.390351	0.733729	0.237719	0.37193	-0.979768	10.5185	2.89127	0.632698	0.156525	1.36451	4.60082	10.0902	12.0631	11.2903	0	0	0	0	0	0	0	0	0	0	3.63719	17.8769	7.80891	4.56086	4.14777	7.75855	13.2619	16.834	21.4108	21.2017	28.2544	0	18.7807	27.8246	25.114	19.6228	4.64912	0.824561	0.254386	0	0	0	0	0	0	0	0	0	0	0
49	2	0.613475	1.13501	0.549369	0.410189	0.662243	1.53771	3.12989	3.39095	3.40327	2.27574	2.11528	1.47272	2.23707	2.70585	3.60965	2.6955	0.217254	2.83583	3.34022	0.700943	42.4934	78.9212	42.6574	31.7492	56.0193	125.844	220.064	212.149	200.737	141.428	0.542728	0.502547	0.695322	0.526316	0.588659	0.609508	0.030117	0.696095	0.7	0.247076	4.5907	10.4054	5.23551	2.62559	4.12342	3.05486	7.25084	10.7606	13.9763	12.9754	0	0	0	0	0	0	0	0	0	0	8.57225	17.3187	10.921	6.74145	8.84097	10.5211	19.9671	18.3777	20.4745	22.4718	17.3421	0	11.6316	21.8333	17.8772	13.9035	0.315789	0	0	0	0	0	0	0	0	0	0	0	0	0
51	2	0.3555	1.05452	0.494492	0.262333	0.445959	1.36093	2.25516	2.72295	3.67358	2.10881	2.12603	2.84679	1.84145	1.42774	1.8964	1.776	1.70751	2.7307	2.13648	2.06281	45.5927	78.9573	39.6426	30.5163	48.9602	117.659	163.725	182.059	230.502	140.912	0.323995	0.570741	0.65614	0.51528	0.531328	0.377193	0.490643	0.400396	0.352047	0.44883	-2.68018	6.32258	4.16272	0.124311	0.591853	2.20196	7.58289	9.34307	11.5388	8.94799	0	0	0	0	0	0	0	0	0	0	2.5331	13.2497	8.68832	3.92701	5.61298	10.3043	16.0112	17.9192	20.1252	17.8881	21.2368	5.10526	18.4912	27.307	26.614	15.8246	0.0877193	0	0	0	0	0	0	0	0	0	0	0	0	0
52	2	0.211728	0.923201	0.621262	0.275645	0.511091	1.33069	2.53424	2.92906	3.59934	2.17862	1.2781	2.16852	3.22847	2.52785	2.8942	1.35519	0.751281	1.53352	1.32901	0.861277	28.7923	70.5257	37.193	25.9945	50.0004	118.773	191.06	202.557	225.835	137.457	0.413696	0.517261	0.803801	0.591115	0.60683	0.324844	0.151462	0.367855	0.300877	0.231579	-2.17783	7.06768	6.97562	0.496634	0.606923	2.54224	4.7521	7.44949	12.4625	10.7678	0	0	0	0	0	0	0	0	0	0	1.18006	14.3729	11.3482	4.99422	4.88811	10.2211	15.0765	15.4074	21.242	20.2909	20.0614	1.61404	9.98246	19.8158	18.5088	14.8596	4.14035	4.46491	0	0	0	0	0	0	0	0	0	0	0	0
55	2	0.276295	1.02539	0.434741	0.406289	0.527674	1.07685	2.34645	1.95036	3.44115	2.37618	1.76656	2.99024	1.5816	3.96879	1.74361	1.17254	0.867155	3.46494	2.57388	1.60908	32.9212	80.142	40.2402	29.7252	61.3503	110.232	180.765	149.892	220.354	161.543	0.724109	0.685625	0.63655	0.785512	0.616228	0.328806	0.311988	0.739389	0.566374	0.332164	0.0668353	8.10157	4.00867	2.84	-0.784066	0.23724	4.55815	7.80625	11.5526	8.5858	0	0	0	0	0	0	0	0	0	0	3.45831	14.3366	8.15687	6.63496	2.86418	6.01137	12.9546	13.7445	19.1046	18.8423	20.0526	5.91228	23.5175	24.1228	24	23.2105	8.05263	2.28947	0	0	0	0	0	0	0	0	0	0	0	0
1	3	0.546699	0.81861	0.220626	0.454494	0.789195	0.926012	1.92385	2.71288	3.2702	1.80041	2.36822	1.96808	2.95833	2.57801	0.123691	2.45905	2.88921	1.52266	2.58301	2.80156	48.8334	88.5666	34.2018	36.8026	103.761	95.7415	146.976	211.718	230.26	149.229	0.534685	0.45618	0.619764	0.521838	0.00695322	0.555238	0.490265	0.292606	0.401475	0.327139	-0.225082	5.71466	3.03165	1.37525	-0.911878	3.92827	5.31117	8.49653	12.3673	11.586	0	0	0	0	0	0	0	0	0	0	5.67109	13.6753	6.93528	6.2788	8.90622	12.0662	14.2014	18.7055	21.2283	21.7198	24.1504	6.72566	23.8584	20.2389	15.0265	7.69027	6.76991	0.20354	0	0	0	0	0	0	0	0	0	0	0	0
2	3	0.343749	0.992132	0.46731	0.48529	0.569832	0.954633	1.86311	2.7626	3.32453	1.78991	2.20317	2.33752	1.72459	2.38898	1.46977	2.34072	0.676323	1.65598	2.92501	1.80216	42.1908	97.8424	48.5645	30.3132	65.6134	105.086	164.082	210.361	230.982	150.305	0.500999	0.42221	0.362242	0.554382	0.44675	0.536683	0.181121	0.305452	0.394985	0.372566	-1.31768	6.37856	2.92343	2.9986	0.988736	3.29025	3.49003	8.66853	12.4699	10.9599	0	0	0	0	0	0	0	0	0	0	4.6027	16.1194	9.09349	8.41522	8.77157	11.7525	12.8557	19.6864	21.4462	22.9138	14.0088	4.24779	19.1504	20.7699	17.1681	9.50443	9.13274	0.0442478	0	0	0	0	0	0	0	0	0	0	0	0
10	3	0.351812	0.990941	0.464696	0.300094	0.516834	1.4199	1.96264	1.95224	3.01489	1.24412	3.2386	2.44287	2.58893	1.84488	1.56293	0.89748	1.95441	4.23441	1.64638	3.59239	43.3883	84.8653	46.2326	38.8698	65.9355	127.306	161.227	158.032	213.708	108.578	0.604625	0.396517	0.498525	0.545818	0.57217	0.256066	0.443953	0.585498	0.469912	0.519174	-0.610772	9.24882	3.19334	-1.27454	0.374419	1.4847	4.10626	6.81311	10.884	9.78402	0	0	0	0	0	0	0	0	0	0	5.30178	17.2078	9.50883	3.11479	7.25196	9.89522	14.6969	15.2426	19.9855	19.1114	25.8584	2.0531	17.1593	23.2212	22.7699	18.9911	5.38938	3.10619	0	0	0	0	0	0	0	0	0	0	0	0
11	3	0.374392	0.820961	0.359933	0.304783	0.476431	0.769353	1.71125	2.44856	2.25917	1.44456	1.31495	1.30936	1.36618	3.00001	2.03116	1.95855	2.73879	3.47417	3.30685	4.88511	39.8135	84.2652	42.103	31.0096	56.8649	81.0332	140.7	180.861	165.812	125.697	0.418784	0.25521	0.381416	0.490151	0.71871	0.479303	0.579646	0.640594	0.705605	0.643363	0.753787	8.79489	2.39403	0.0298549	-1.58892	3.02334	4.14152	8.38664	10.2553	9.73855	0	0	0	0	0	0	0	0	0	0	6.91001	17.3557	8.87708	4.81574	4.54784	9.56384	12.7668	17.9286	18.1271	18.5215	24.3894	0	15.0796	19.2743	16.1416	12.177	8.66372	0.300885	0.530973	0.0176991	0	0	0	0	0	0	0	0	0	0
12	3	0.323259	1.20634	0.538214	0.223557	0.517728	0.708109	1.39752	2.61123	3.08351	1.41663	2.39531	0.208801	2.78968	1.98748	4.91372	1.97123	2.41799	1.79372	4.23656	3.49376	36.2806	110.832	47.5964	34.106	44.559	75.4043	122.082	200.1	212.282	127.41	0.532401	0.148444	0.543953	0.417071	0.719027	0.566372	0.671386	0.423066	0.537463	0.431858	0.150249	6.38582	2.35696	-3.31308	1.541	0.318956	3.06687	7.68067	13.4974	10.7607	0	0	0	0	0	0	0	0	0	0	6.30025	17.2082	9.70175	1.39902	6.40608	6.41376	10.6829	17.3403	22.2896	20.2599	20.7876	2.41593	13.646	17.5221	18.646	21.6018	15.8142	0.283186	0	0	0	0	0	0	0	0	0	0	0	0
14	3	0.315969	1.09013	0.387541	0.334944	0.575347	1.28382	1.52038	2.17063	2.91924	2.12102	2.45134	1.03276	2.23942	0.775657	2.39582	0.937813	1.4119	1.29879	2.0297	0.727649	40.8027	113.12	44.9603	45.41	52.0422	126.678	128.042	167.285	214.217	174.711	0.489295	0.183557	0.652802	0.231801	0.514495	0.307165	0.481121	0.373965	0.476696	0.282596	-0.170146	5.3749	1.00351	0.0315829	2.44444	2.06833	4.08154	7.09431	9.24932	8.24199	0	0	0	0	0	0	0	0	0	0	5.78219	16.5306	6.84864	5.97019	9.13992	12.8086	11.3059	15.5532	18.8935	19.8099	21.0354	3.19469	19.9823	23.7611	19.0354	9.27434	12.8761	2.75221	0	0	0	0	0	0	0	0	0	0	0	0
16	3	0.488136	0.803748	0.462985	0.358652	0.525604	0.714697	1.77156	2.18211	3.20386	2.08226	1.03208	2.14712	1.33209	3.11238	1.77559	2.30352	1.97141	2.41019	2.73164	1.80481	45.6555	92.5684	59.9926	33.474	54.5501	78.5014	163.526	178.342	226.219	156.446	0.300029	0.400514	0.405605	0.411076	0.536662	0.43163	0.302655	0.52869	0.436873	0.368732	2.72175	4.2694	1.33861	-0.5614	1.36779	3.38352	3.12526	6.91078	10.7455	9.98346	0	0	0	0	0	0	0	0	0	0	9.07865	12.9361	9.3317	4.62646	6.81118	10.7638	13.8038	16.0122	19.8811	22.3819	17.3628	7.02655	17.354	21.4602	22.3363	13.7965	4.38938	4.69027	0.0176991	0	0	0	0	0	0	0	0	0	0	0
18	3	0.264344	0.854367	0.303572	0.246024	0.506893	1.35395	2.27955	2.69576	4.93335	1.33269	1.23466	0.935121	4.0623	1.37811	1.89442	0.244385	1.26404	1.87073	0.145979	4.1673	39.0195	91.4576	44.3929	43.6686	66.2348	148.825	196.481	205.191	305.691	108.241	0.436483	0.290323	0.60118	0.214673	0.474519	0.233229	0.396165	0.242078	0.0587021	0.525369	-0.144007	4.96561	2.43549	-1.48507	1.04621	-0.56899	2.50822	8.01166	13.0154	11.1691	0	0	0	0	0	0	0	0	0	0	4.8513	13.3427	8.45293	2.38036	7.96063	10.3472	13.5579	18.8523	26.0189	19.8693	25.0708	9.30089	20.6726	23.6991	16.7345	13.2301	6.92035	0.106195	0.0530973	0.0176991	0	0	0	0	0	0	0	0	0.00884956	0
26	3	0.435393	0.872154	0.43307	0.409789	0.52308	0.988582	2.4631	1.6251	3.1796	1.87694	2.66092	2.11799	1.05541	1.21738	1.40113	0.85623	0.462555	4.00335	2.34291	2.64273	34.6643	95.1472	62.8241	47.5192	72.3806	121.032	209.896	144.086	234.397	147.492	0.748787	0.276049	0.216814	0.404796	0.421422	0.32515	0.0672566	0.710819	0.446608	0.377286	0.435983	5.89584	1.74191	-0.690953	-1.18944	-0.776353	1.74684	5.87031	10.4646	10.536	0	0	0	0	0	0	0	0	0	0	6.22112	14.8311	9.81135	6.69984	5.06028	8.76305	14.351	13.3022	19.9547	20.925	26.8319	4.69912	14.0265	17.7522	26.115	17.4867	7.73451	5.42478	0.0530973	0	0	0	0	0	0	0	0	0	0	0
28	3	0.371388	1.25734	0.242483	0.38383	0.340717	1.0389	1.17531	2.21697	3.54322	2.69524	2.25543	0.489671	1.55046	1.99671	2.19447	1.35997	4.29257	3.83495	1.01351	0.200682	35.4017	118.002	37.4065	39.5798	62.9886	116.04	113.568	176.134	238.174	190.827	0.714816	0.0528119	0.459587	0.314873	0.448483	0.39509	0.766372	0.552669	0.337168	0.099705	0.900832	5.39076	-0.266928	1.33839	-4.09827	0.926173	2.79102	9.27497	12.3789	9.35837	0	0	0	0	0	0	0	0	0	0	6.02152	16.7574	5.15116	6.97356	1.78215	10.126	9.18871	17.7897	21.7035	24.0245	27.2478	4.45133	12.7611	19.6726	16.1681	15.292	15.8673	0.707965	1.0354	0	0	0	0	0	0	0	0	0	0.548673	0
33	3	0.473818	0.968747	0.334658	0.260393	0.49811	1.25848	2.09988	3.0523	3.35001	2.08667	1.11566	3.69512	2.16108	1.48666	1.57121	1.0669	1.49988	0.701335	2.00455	0.698177	50.0084	85.4213	48.3321	40.0579	72.3908	116.822	183.356	230.342	223.067	168.028	0.326863	0.512132	0.671976	0.527833	0.407396	0.401085	0.461947	0.261205	0.489381	0.217404	0.771915	8.29363	4.22044	-0.513903	-2.53044	5.03099	2.83623	6.25904	11.7226	8.91702	0	0	0	0	0	0	0	0	0	0	5.80993	17.6942	9.14099	4.1513	5.84628	14.0583	13.3392	15.6902	19.8293	20.8554	19.5487	0.0619469	16.3097	22.2389	10.646	4.97345	8.18584	7.0708	0	0	0	0	0	0	0	0	0	0	0	0
36	3	0.354914	0.782497	0.437593	0.431974	0.573644	1.5328	1.86146	2.80185	3.67471	1.60398	3.15949	3.48337	0.88417	2.78803	2.93246	1.02449	3.78993	4.43418	2.42039	5.44563	41.5415	73.6304	52.0204	32.3867	60.8575	135.084	156.85	205.308	243.674	117.326	0.659435	0.70197	0.258702	0.709392	0.653919	0.327434	0.627434	0.578932	0.448968	0.634513	2.11804	6.96116	0.382429	3.55153	2.17425	5.38908	4.5564	9.608	13.0264	9.97217	0	0	0	0	0	0	0	0	0	0	6.54297	13.132	6.29167	8.38103	7.73809	13.7337	11.8077	18.4268	21.7856	18.4392	22.0354	8.89381	15.1947	18.8319	19.9735	4.30973	13.885	0	0.0884956	0.0973451	0	0	0	0	0	0	0	0	0.00884956	0
37	3	0.539139	1.03081	0.544455	0.482549	0.743881	1.48256	2.15781	2.87322	3.66303	1.54066	3.04385	2.63243	3.05132	1.60212	3.24736	2.27617	2.0135	2.4021	1.13174	4.83586	46.9614	90.5886	52.6169	44.7718	72.6527	138.251	177.406	210.949	250.413	120.471	0.602341	0.402512	0.362537	0.437054	0.565423	0.361119	0.437758	0.357979	0.371976	0.643953	1.45392	7.85133	6.50165	3.64078	3.74067	1.51324	5.17753	8.87104	11.4136	10.7178	0	0	0	0	0	0	0	0	0	0	6.3579	16.2379	12.7614	8.68143	10.372	10.4078	13.5395	18.8227	20.4277	18.1193	21.7257	0.522124	5.65487	15.2655	11.9115	17.0354	5.34513	1.43363	0.00884956	0.300885	0	0	0	0	0	0	0	0	0	0
42	3	0.362499	1.08671	0.421528	0.439326	0.815198	1.50784	1.98357	3.0515	4.30359	2.09944	0.649151	1.79052	1.93968	3.38162	1.98543	1.66763	2.58761	2.31646	2.12899	3.16037	63.2613	97.0891	57.2361	42.9579	89.6714	151.383	163.302	217.423	275.787	152.176	0.302883	0.536112	0.374631	0.679418	0.494049	0.386811	0.583481	0.660862	0.197345	0.359292	-0.459291	7.643	1.35146	1.43502	2.37589	1.90833	5.21706	11.0057	13.6833	12.838	0	0	0	0	0	0	0	0	0	0	5.22693	15.9252	7.42211	6.78179	10.0452	11.1712	14.4094	20.1255	23.2294	22.8202	26.4071	0.778761	20.0265	21.3982	15.4602	13.1858	3.72566	0	0	0	0	0	0	0	0	0	0	0	0	0
48	3	0.324724	1.25641	0.464916	0.331424	0.579585	1.35417	2.55491	2.89459	4.61684	1.99801	1.31846	1.49641	2.84509	1.66777	1.61052	3.42587	2.4679	2.66307	1.91856	1.43467	55.8635	103.26	62.8931	51.13	83.6274	136.027	217.258	216.929	293.9	154.706	0.341136	0.462746	0.438643	0.469883	0.392857	0.606337	0.335103	0.481873	0.331858	0.420059	-0.624088	10.3092	1.96795	-1.21646	-0.518417	2.77229	4.92773	9.84294	13.887	11.1591	0	0	0	0	0	0	0	0	0	0	5.03405	19.773	8.32747	3.69729	4.3705	10.5192	14.7376	18.0439	24.516	21.6146	27.6814	0.460177	18.9381	24.6283	22.5487	13.8584	4.89381	0.274336	0.0265487	0	0	0	0	0	0	0	0	0	0	0.20354
49	3	0.457069	1.14999	0.646169	0.444121	0.882132	1.44307	2.85752	3.16059	3.52528	2.25101	2.24395	2.374	2.68917	0.856699	2.38341	2.79194	1.02173	3.2158	4.20715	2.99819	58.7484	100.239	67.0553	51.6637	90.5938	142.185	218.326	216.724	231.91	159.443	0.60491	0.490151	0.576106	0.299743	0.558154	0.624322	0.319469	0.583785	0.709734	0.320649	2.81256	10.6559	4.5194	0.538767	3.75377	2.38736	7.51929	11.0562	13.5821	13.4281	0	0	0	0	0	0	0	0	0	0	7.63545	19.2207	12.7941	6.99972	10.5284	11.032	20.3886	19.0531	21.5786	23.3573	11.2301	0	6.56637	15.1681	11.3982	9.66372	1.02655	0.327434	0	0	0	0	0	0	0	0	0	0	0	0
51	3	0.378977	0.998358	0.334642	0.259155	0.559602	1.58206	2.04998	3.23693	4.02226	2.03978	1.34766	3.07785	2.75963	2.12053	0.916623	0.793491	2.61719	2.35767	2.86691	2.14686	59.1318	97.9186	46.4372	40.699	80.7506	157.451	173.41	228.759	267.462	167.901	0.308307	0.45618	0.773746	0.492435	0.525917	0.343134	0.413569	0.406794	0.446313	0.360472	-2.7263	6.29903	4.06441	0.157812	-0.905474	1.18344	6.42727	10.8314	12.8382	7.87042	0	0	0	0	0	0	0	0	0	0	4.16009	14.9391	8.90341	4.33155	6.58862	11.4788	15.7906	20.4862	22.2809	19.0587	22.3186	4.88496	17.1593	30	20.4867	11.3717	0.486726	0	0	0	0	0	0	0	0	0	0	0	0	0
52	3	0.202836	1.1045	0.603407	0.2735	0.644084	1.39052	2.52725	2.64575	3.38608	2.1917	1.64064	1.39592	2.50142	2.65277	2.27986	1.76833	0.904348	4.00541	4.05763	1.34092	43.9379	107.608	57.4905	36.7906	79.738	143.817	211.123	205.637	229.8	165.76	0.585213	0.252926	0.630089	0.671995	0.667193	0.35855	0.226254	0.534399	0.562832	0.29705	-2.13183	5.74276	5.83755	0.894975	-0.184295	1.46779	5.38143	8.23956	12.8704	10.1039	0	0	0	0	0	0	0	0	0	0	2.41757	16.6023	12.7642	6.39741	5.54433	10.739	16.3869	15.6359	21.2127	21.5012	21.6195	2.58407	7.33628	15.6903	14.7168	11.8938	3.48673	5.73451	0.0176991	0	0	0	0	0	0	0	0	0	0	0
55	3	0.301497	1.15007	0.463586	0.389651	0.490081	1.12288	2.05987	2.21062	3.6686	2.34721	2.42219	2.79627	1.91251	3.64213	2.19672	2.03839	3.29158	4.44473	1.46808	1.43849	43.1955	104.127	56.3473	46.4494	74.5751	122.865	176.285	182.885	253.976	174.532	0.631744	0.4833	0.470501	0.709963	0.528445	0.565515	0.441888	0.771339	0.455752	0.386136	0.442176	8.56738	4.04594	2.61132	-1.49608	1.77905	5.23246	7.36991	12.2085	9.83047	0	0	0	0	0	0	0	0	0	0	4.86139	17.1236	10.8393	7.72661	3.8135	9.18439	13.996	13.9938	20.5357	21.5416	25.6283	3.34513	10.823	20.3009	23.0089	17.0796	7.72566	2.49558	0	0.0265487	0	0	0	0	0	0	0	0	0	0
1	4	0.592923	1.17474	0.512596	0.430287	1.12218	1.05599	1.9304	2.69548	3.70791	2.15263	1.17544	3.32048	1.39014	6.57977	1.14961	4.26196	3.97255	2.07832	2.34456	3.15622	78.4178	119.3	64.9341	54.208	133.037	113.203	176.559	225.665	260.948	180.006	0.260411	0.263343	0.371515	0.359531	0.108766	0.331672	0.401818	0.427273	0.470606	0.286061	-3.13179	5.6235	2.57376	-0.505513	-0.256677	2.60721	2.89721	6.67572	10.6479	11.156	0	0	0	0	0	0	0	0	0	0	1.96794	12.486	7.77178	4.2296	7.54661	8.75995	10.103	14.0002	18.0884	19.1781	18.7636	9.38182	17.7364	24.3273	14.3636	15.4727	12.6364	6.99091	2.72727	1.34545	0	0	0	0	0	0	0	0	0	0
2	4	0.560094	1.00852	0.596893	0.474355	0.685634	1.17578	2.30047	3.10937	3.57974	1.67817	3.40919	5.91403	4.01688	4.8047	3.34139	4.0446	1.31533	1.01789	3.26317	3.18405	65.8622	114.256	79.7654	52.2429	91.6565	127.116	205.613	244.542	245.768	149.059	0.364223	0.270674	0.451515	0.446334	0.268339	0.482111	0.280606	0.140762	0.523333	0.590303	-2.00326	5.32723	0.864756	-0.0631766	-0.676043	1.23418	2.85095	7.79165	11.2759	10.4494	0.190909	0	0	0	0	0	0	0	0	0	2.56314	12.3272	6.46746	3.83396	4.77064	6.74162	10.3818	16.0178	18.781	17.371	18.8818	9.34545	20.4	23.5091	17.6545	17.0909	10.6545	5.1	2.30909	3.04545	0	0	0	0	0	0	0	0	0	0
10	4	0.768073	1.2929	0.597364	0.819592	0.397306	1.50202	2.15684	2.40901	3.2663	2.1708	0.93027	0.848942	5.1373	0.90002	4.70951	0.784213	2.33411	3.92958	3.66073	1.17087	85.8962	133.593	75.5896	70.185	69.1731	153.72	194.349	200.135	237.6	178.674	0.208798	0.171554	0.322121	0.140469	0.540752	0.122581	0.400909	0.54868	0.477879	0.201818	-3.6	7.08059	3.00613	-2.2003	-0.441138	0.430741	3.36226	6.41319	9.62648	8.9554	0.0181818	0	0	0.00909091	0	0	0	0	0	0	2.11748	15.5024	8.97296	3.00927	3.65757	7.83013	11.6073	13.1771	16.6031	17.4709	18.0091	5.50909	15.3	18.8909	21.1091	14.7727	10.3636	8.77273	4.81818	3.69091	0	0	0	0	0	0	0	0	0.00909091	0
11	4	0.443125	1.01687	0.429584	0.446743	0.641536	0.942906	2.05383	2.64784	3.2818	1.82871	2.79532	1.77588	5.45925	1.92099	3.74524	2.74243	1.46968	2.21007	3.08547	4.23501	68.2661	126.811	66.7721	53.3423	91.9002	111.673	178.579	207.588	243.437	168.367	0.265689	0.273021	0.289697	0.339883	0.402922	0.518182	0.221515	0.335484	0.508182	0.365455	-1.79189	7.61206	1.89173	-1.28996	-4.31761	0.484762	2.97206	7.27612	8.66627	8.92494	0	0	0	0.1	0.0636364	0	0	0	0	0	3.11978	15.2581	7.57548	2.78482	0.995881	6.32988	9.90617	14.9047	15.9719	16.0583	23.4545	4.16364	18.5364	20.2636	14.8818	19.7909	12.6	6.2	4.87273	3.70909	0	0	0	0	0	0	0	0	0	0
12	4	0.385373	1.39671	0.503036	0.684327	0.755908	1.17006	2.21713	3.05149	3.20527	1.94417	4.94634	0.19451	3.85242	0.686518	2.30862	2.25395	1.35541	2.49118	2.59472	3.20922	59.9471	135.979	74.809	65.2092	94.9685	126.393	198.102	239.494	228.56	169.081	0.307625	0.0645161	0.390303	0.119355	0.309091	0.366569	0.225758	0.388563	0.535455	0.551818	-0.623102	7.2399	1.42085	-3.96522	-2.3347	-2.0419	1.24077	5.73732	11.4403	9.44996	0	0	0	0	0.0181818	0.00909091	0	0	0	0	4.05699	15.9998	7.32241	1.16041	3.28889	4.17741	8.80596	13.7692	19.0298	17.8489	23.3636	3.65455	17.1727	19.6727	16.7818	18.8091	14.0091	8.07273	1.7	2.36364	0	0	0	0	0	0	0	0	0	0
14	4	0.38206	1.21425	0.544798	0.610914	0.533497	1.20049	2.07226	2.55643	2.96249	2.24411	1.66771	0.543095	4.71333	0.523504	5.76523	2.51453	2.42287	2.18211	4.72764	0.826225	60.1708	138.34	76.5785	71.8006	73.7648	135.799	187.05	211.521	225.1	189.256	0.323167	0.0926686	0.365455	0.119062	0.508464	0.370088	0.424545	0.385337	0.489697	0.279394	-1.98117	5.95672	-0.447442	-0.44897	-0.241301	0.791435	2.40341	5.0597	9.16289	9.40875	0	0	0	0	0	0	0	0	0	0	2.61307	15.1999	5.74849	6.4011	4.73491	8.29238	9.89152	13.0522	16.1168	18.139	21.0636	5.39091	17.6818	21.6182	18.8909	15.4182	13.0727	8.88182	4.62727	2.61818	0	0	0	0	0	0	0	0	0	0
16	4	0.419308	1.15058	0.706043	0.630781	0.524754	1.0068	1.70038	2.74799	3.60958	2.32946	2.56404	3.23904	1.23058	3.54706	5.44035	1.39652	3.12604	2.63576	2.29283	2.27093	64.3241	133.081	91.246	65.866	75.0947	111.629	168.398	218.467	255.026	179.61	0.245161	0.236364	0.0930303	0.251906	0.541234	0.388563	0.566061	0.353372	0.340606	0.173636	0.492684	4.68605	1.2799	-1.58159	-0.669019	1.07823	1.8102	6.10311	9.26915	9.85528	0	0	0	0.0181818	0	0	0	0	0	0	6.03087	13.3647	8.45884	4.22522	4.26569	7.61699	9.24418	13.7881	17.2296	19.2682	22.8455	7.70909	14.5	23.2091	18.5636	14.9909	13.9364	8.34545	3.58182	2.25455	0	0	0	0	0	0	0	0	0	0
18	4	0.921965	1.17662	0.388327	0.439478	0.761903	1.40526	1.74958	3.12595	4.04663	1.54081	0.519873	0.971619	4.50412	2.38504	2.00384	2.22376	2.61943	1.42683	2.86509	3.85169	88.164	139.183	66.1889	67.2587	98.1694	170.028	178.611	247.017	281.297	145.933	0.0645161	0.129619	0.403939	0.225806	0.253292	0.275953	0.472424	0.200586	0.504545	0.524242	-1.37556	4.09828	0.957458	-0.656925	-0.834885	-0.664466	1.61295	6.98062	11.0561	9.9205	0.0181818	0	0	0	0	0	0	0	0	0	5.24439	12.6163	6.61638	5.15324	6.02562	7.44819	9.35693	16.1205	20.1203	17.7673	19.8545	9.06364	19.9727	25.7182	16.8909	15.1	13.2636	4.91818	1.82727	2.8	0	0	0	0	0	0	0	0	0	0
26	4	0.47875	1.22741	0.542952	0.568457	0.648398	1.1892	2.53213	1.88257	3.92191	2.52899	2.74755	3.29061	0.719873	3.63079	1.76225	2.20072	1.52446	5.98794	3.65882	1.04924	63.0246	131.404	85.1824	67.9255	90.1542	135.167	223.553	167.674	269.186	194.838	0.345161	0.211437	0.141212	0.189736	0.359248	0.429912	0.217576	0.657185	0.425758	0.139394	-2.76905	5.4289	1.98793	-0.873181	-4.47438	-2.39452	1.55034	3.64811	8.90977	10.6986	0	0	0	0	0	0	0	0	0	0	2.22312	14.0556	9.44883	5.33116	1.0385	4.5353	10.2648	9.81817	17.3321	19.2011	21.2273	8.02727	15.0364	20.8182	17.3364	18.1273	10.9818	13.5818	4.38182	1.80909	0	0	0	0	0	0	0	0	0	0
